X,Y
4.419114388563279,3.4866988715392377
4.37069883980853,3.4769550833590546
4.341154457747159,3.4818964622719575
4.296497759860959,3.4815236606275946
4.254658244723111,3.4759055252710263
4.219107921817142,3.4750948683539336
4.184768519665783,3.482075306022867
4.143992259256215,3.4762924438580503
4.111728721313291,3.477342652418275
4.066919381371008,3.4744737364713036
4.0325308272695,3.473093596078453
3.988709721492293,3.470239726254206
3.965775221218222,3.478254144649521
3.921864028259558,3.467593912764832
3.8828477216597967,3.4678422066756913
3.853338747776696,3.4692946682117847
3.8179566246473486,3.4651902130058345
3.7799437032229855,3.4653152238237874
3.7895533458021955,3.5021258457284756
3.7981969183240043,3.5383868032811274
3.7964795546113494,3.572409829711313
3.822788957502818,3.626106119020032
3.7872809288819975,3.6285710914527654
3.754034545927062,3.6256289975652773
3.7144239426253867,3.6162011523767976
3.6884533600844165,3.6270154135986217
3.640535964077701,3.6086526425047953
3.6218279381360627,3.6189449272594736
3.579757275407273,3.6128567435159535
3.555463273038913,3.617162550131169
3.513738756693943,3.6034329395323716
3.4817867152422566,3.606567657699289
3.4617992833171014,3.6146881915353646
3.418912899963841,3.6058280023402176
3.390074328323933,3.604178137722806
3.3626683307206475,3.6038177947238696
3.340535941766164,3.616178731999906
3.309829820665648,3.6118177637074114
3.2899748380748632,3.6191085317843505
3.2477560182722676,3.608754057258027
3.2219735310267046,3.6090345752518513
3.2015448086514504,3.6151558525459104
3.1643113709448474,3.6093120601728437
3.1354120395319853,3.605339837291053
3.091901161629442,3.5914159055607175
3.0755625984797814,3.6014734072088177
3.0488514144242465,3.599249095681385
3.022464234758855,3.60448691905014
2.995872396535255,3.601940252652465
2.960440164131299,3.5884394985283294
2.943093551242748,3.603971330162512
2.919212979248806,3.604058765029409
2.8909948572824327,3.598555923584699
2.867364478415698,3.6059215116139
2.8349594333262367,3.5945916334675054
2.809567230785948,3.5992621432307175
2.7902504199726783,3.6041457509155053
2.75815061990522,3.592275902254231
2.7365246929085387,3.6012444522833804
2.7184868537900027,3.607369987369044
2.684280699448414,3.591781330561304
2.6615313323581806,3.598725742103125
2.633512930460548,3.5907963803447696
2.61795237170495,3.599684205521982
2.5812294384623264,3.586755579352384
2.562795718912866,3.5913537980992465
2.533847938908777,3.5886019035952903
0.10782175738162186,0.15400801484058768
0.11917987584015526,0.17168912951822304
0.1364359163148392,0.19866112035154285
0.14689662914433493,0.2157368312227463
0.1337232553212694,0.19808859378137497
0.12995434274655476,0.19459668240057687
0.14076753934666536,0.2126252568870524
0.1459515029147023,0.22238291030773846
0.13340320792671664,0.2054959467115135
0.1417795987191319,0.22032372860643484
0.14013928031638792,0.22018624414891327
0.1355225433342022,0.21482467327620747
0.13678282673403014,0.21875661889563086
0.12937629941914777,0.20923138662401256
0.12174566453348214,0.19866301408994289
0.13133201836884256,0.21624268993694562
0.13076398662236866,0.21775394325390526
0.12068698734853768,0.20280693056385893
0.10412853067992926,0.17658496283217046
2.0900676973360293,3.5852638704218793
2.0717085909810646,3.586668023954162
2.043832725130907,3.5796133578480194
2.0265438137409464,3.5825376719566115
2.0077976402011863,3.582763965990859
1.9806532175708824,3.576137138271701
1.448775582245437,2.64068046387468
1.4410662411934037,2.6517262468989355
1.9207508239779179,3.576914350692248
1.9003235131507341,3.573091035135608
1.8832198155641109,3.575355104918486
1.8630115817830077,3.580291028134776
1.842720947681075,3.5761583450649046
1.8230028120093953,3.581762380086909
1.795610414182337,3.563128294137041
1.7826829302190879,3.5729666343677886
1.7599341913326179,3.571968034876349
1.7434403739244,3.5744852304311383
1.7252154844728027,3.573325556415938
1.7008732554797836,3.5683664566288034
1.6827462824765407,3.567001674910089
1.6718491619169438,3.5809529988255377
1.6489015383128538,3.5783688626173666
1.6271073087259735,3.5685579448694007
1.3962922484000915,3.103349312768032
1.3956608857484272,3.1354034336895014
1.5721167992029714,3.570189038365308
1.5486683615960126,3.5651641344812615
1.531237349426271,3.563979963428808
1.148579167930415,2.7030972781230562
1.1307982593687458,2.6986610192109373
1.1291811562630114,2.7253348264645445
1.1178917377384368,2.728904370383128
1.0963699897681687,2.7149874485042735
1.0791988655862637,2.703562614129239
1.0634711208699288,2.703341298296546
1.0062674841817227,2.5882725417309875
0.9966236249123098,2.5941438568951116
1.2908733035050397,3.410902390027892
1.277569614324038,3.4169752531377706
1.261466298759626,3.4154917328393126
1.2406137074783277,3.4114187120341706
1.222902084141632,3.405060130541317
1.2106090476449485,3.413694440596608
1.188253175982347,3.4045984182819367
1.1759282802357034,3.4131060164814544
1.1594901433070284,3.4208371208775565
1.1400876008086047,3.408377365034934
1.1242510406693742,3.40626314273484
1.1068970710117525,3.4108906277079014
1.0892814490702336,3.4029097732251805
1.0292990233495056,3.260384106287441
0.9436545802671402,3.041996225037245
1.044952825053742,3.416782491381651
1.0275251732560275,3.408488230627351
1.0116053185796454,3.4174187158470026
0.9945675617903473,3.409917794468718
0.9750288239215373,3.406195501218652
0.9662805944290042,3.4273930053073767
0.9498883404459098,3.4215951164164524
0.9259389420023277,3.4012147941115995
0.9175030333717824,3.424209862691476
0.8974251323888777,3.403678617577871
0.8801454800358759,3.407154961837283
0.8670023304298177,3.412586696192386
0.8497097031048391,3.4014745950028034
0.8334042940025689,3.408594766577288
0.8174271105607936,3.4021778200029806
0.8006348273296079,3.4071958959336177
0.7836268192691064,3.3957552927327055
0.774456719203231,3.4183682935109507
0.7513050692581048,3.3948593038456063
0.737931829135711,3.3988145897574977
0.7264133105522388,3.41151985224365
0.7083298634808206,3.4102137476265684
0.689697135209607,3.388522076316408
0.6741822804427362,3.3814467691710055
0.662794744888133,3.4132436370919486
0.6461493936489076,3.400148814550203
0.6284135234884475,3.399403689398603
0.6151666081251034,3.4038582585424817
0.6015462900724227,3.4062916875834492
0.5807897879021454,3.387573205447903
0.5693803761748739,3.4026909920277744
0.5552818194708508,3.40198046745791
0.5381088923589361,3.403726607699896
0.5238809074824522,3.4018984104137155
0.5090831761479861,3.396055111414283
0.4912368001140463,3.392619991424579
0.4757116464091059,3.3806943709052937
0.46149006836577444,3.402849235096929
0.4455273890495052,3.3868217174228006
0.4326088583041865,3.393536588238993
0.4150283613524109,3.390694244439202
0.4022849689677624,3.3992787181610464
0.38641365442111625,3.3809900159090853
0.37058976285094686,3.392820688994642
0.3570155515708768,3.39427590156377
0.3428318736492764,3.3897072596922184
0.3246356742110299,3.378438645148014
0.3123110355626487,3.392655422683799
0.29491048831796735,3.3891933854355463
0.2818476022141098,3.3963253567828504
0.2684962266751971,3.400416265144781
0.2514171306317269,3.4007189572831376
0.2373938417136658,3.3957120260582205
0.22367763295552545,3.3946387608279345
0.2068232316707896,3.397711016381654
0.19243604812115433,3.3845337001400226
0.17931858435465367,3.393265218827589
0.16225453121479677,3.392121676340674
0.15490187309843823,3.5346073911695757
0.13730454670099862,3.537336209841416
0.12336287699075162,3.5438534959251013
0.10921730536550733,3.5453181211576346
0.09117990181662336,3.533823881506365
0.0772182713544731,3.5421584293434742
0.06278212686325162,3.5274413396322446
0.04515700485598177,3.528711074161844
0.031041836943331888,3.52886347204864
0.016969339137599942,3.537959304673986
-0.0007177443698218067,3.5239999269073516
-0.014906181284344582,3.5459686695964354
-0.032451693565818195,3.5258506615545575
-0.04663401872715252,3.531692125355402
-0.06086359343316644,3.537476448401374
-0.0781505079054442,3.5191323501843637
-0.09267178603364266,3.5357857599228684
-0.10684434906615442,3.5363863314226047
-0.12448967509471866,3.534808526751458
-0.13862787558105752,3.5342822909484584
-0.15276385802434447,3.533699506704201
-0.17076766744918712,3.5398833884400718
-0.18424745755550445,3.5261897104926634
-0.20250492684569288,3.5362064072397157
-0.21554711625800457,3.517401802562917
-0.23072263874461485,3.5334753521102593
-0.24810647378303322,3.5282874284370522
-0.2618469230354848,3.5222805380742814
-0.27741826854752405,3.5401469043354816
-0.2932870920780369,3.516791674469844
-0.30813571369891846,3.5245561964513
-0.32241359037789985,3.525287148125615
-0.34099647596708277,3.533584780839145
-0.3549279772902037,3.5302025623095177
-0.37341455771061366,3.5363395719429698
-0.3873389174605019,3.532829540611962
-0.40078932697694064,3.5252903306509906
-0.4186465525432897,3.525228370480928
-0.43201268081104177,3.5175703324338032
-0.44746402669301394,3.526726661483092
-0.46496116567346246,3.5234538615420488
-0.478377263210465,3.5166114647545674
-0.49465991710522594,3.530515056816703
-0.5104380782200498,3.5151325676712424
-0.5281860309054571,3.537788647835868
-0.5443422475333345,3.525220633882418
-0.5571862819166279,3.51511371754086
-0.5741313568269412,3.530623483905931
-0.5909500263795964,3.5227776067078027
-0.6063914362983749,3.5282700330309176
-0.6211929233440012,3.529755707125825
-0.6384773713364806,3.524637661702442
-0.6542104016417967,3.5309049477978984
-0.6672120771613098,3.5223646949301104
-0.6872987789838977,3.5317452326586696
-0.6988859095433768,3.516217212494377
-0.7182568260939783,3.5214972854979463
-0.7331520978830944,3.522512171926396
-0.7466132007835778,3.5166168014749206
-0.7654622950921666,3.5187026692791523
-0.7814792307170517,3.524399269656871
-0.7962316773281666,3.52417140843336
-0.8129414922896535,3.5162490142357483
-0.8297497393277316,3.5246498223349167
-0.8457059914781283,3.5290823702455567
-0.8638165594180564,3.5267523235513933
-0.8759823509574056,3.5155062111751616
-0.896015182116774,3.520773465222698
-0.9118446176525179,3.5239380518474124
-0.9287311868132712,3.5309006475176288
-0.9432634929710098,3.5146230214388754
-0.9588928258743322,3.5166105198737516
-0.9724177038600411,3.510819392851128
-0.9877856288739657,3.498214480472869
-1.0064555814031213,3.5105770412657953
-1.0230046986821177,3.515164631489443
-1.0431257350847114,3.5186344937779457
-1.05978445920188,3.523052355562457
-1.07357938122237,3.5052793486702587
-1.0938219406138416,3.5210115822348222
-1.1045918369589964,3.506116494602476
-1.123024296803646,3.5034065463186934
-1.144755382147927,3.5226625037098507
-1.1519538963829492,3.4971597362156825
-1.1748245244934772,3.5074760635888413
-1.193665937571684,3.5169528898580817
-1.2038219840718356,3.500802283857994
-1.2275790829779378,3.5126757030837683
-1.247292472386669,3.5237629727788944
-1.2573281423665748,3.507449492496366
-1.2796396953043592,3.5142740715831153
-1.2964537608878524,3.516633567188902
-1.3143712423117204,3.5110438956788825
-1.3333655665055035,3.518849991979973
-1.342417234213596,3.5004166850942644
-1.364980787953845,3.5067073514219715
-1.3833942046144299,3.512384585241088
-1.3970624575197568,3.5058939644246028
-1.4153240330248211,3.500719052072353
-1.4353719711341009,3.5098392134800998
-1.4516931617152404,3.5096140762524315
-1.4723177427378096,3.5096889412623793
-1.4836109955253143,3.4973274673608112
-1.5066107617327977,3.502726511252473
-1.5234011503339682,3.5030913398256036
-1.5442431293406573,3.512532157501789
-1.560565314331624,3.5020268273822577
-1.5749715833744617,3.4966683445192426
-1.600132459785443,3.514913955012411
-1.6164303361629164,3.504145255027571
-1.6363489717740274,3.510340587831056
-1.6537861957466384,3.5110044458470653
-1.6726123976725948,3.505399230779845
-1.6905288114385435,3.5067878945975877
-1.7163777367265343,3.5153650542823427
-1.727329063923683,3.5021934990694805
-1.7453372766578914,3.5033118317826655
-1.7686870343825165,3.5061481962984935
-1.781789522063614,3.497263372848021
-1.7962218035165134,3.4909974552514194
-1.8284369796759377,3.510353573552604
-1.8331536546233413,3.4853108438905545
-1.8616204409310344,3.50532884818354
-1.8890661955983707,3.514474200879486
-1.8978622761475228,3.497221723136259
-1.9177313800661258,3.492071355787232
-1.9423512177104154,3.503613527068713
-1.9563500956578193,3.495816114045423
-1.9821807546735468,3.5007839773116256
-2.0075803408084716,3.512796204620949
-2.0166188496131183,3.49607557346592
-2.037097842820253,3.491131103063457
-2.0652541700290596,3.507082150902311
-2.0807985676689142,3.5013720626044584
-2.093642832929643,3.483210543180291
-2.1210422872307504,3.497038692347991
-2.143729503409154,3.4949139926775223
-2.161375836630581,3.4922633767843827
-2.1806241958499846,3.492072037698193
-2.2119385682336743,3.5031095858337573
-2.2253959980138487,3.493390423646339
-2.1847465711484553,3.3994945830012835
-2.2611047155300246,3.4799289454538997
-2.253078533760911,3.4374026707247705
-2.2635008713737195,3.4233579721218774
-2.238356161097468,3.348812580016535
-2.252851509322759,3.341490696821131
-2.282483389393956,3.3491907346612373
-2.3015264554741783,3.34827492520439
-2.3166103623362067,3.3415075084632844
-2.348209067158531,3.351175641012339
-2.3540923250818655,3.3311394934752663
-2.3906134893363586,3.3542701359018534
-2.408523790120629,3.3438980475521327
-2.4295200787255546,3.344755325441515
-2.4446524000789704,3.3374306948292016
-2.4648786270574146,3.3299883414023466
-2.500908923748441,3.350554514571493
-2.516426045506263,3.336411389127204
-2.5424638433094366,3.3430341914889548
-2.5667691001816175,3.34712120879314
-2.587147477341019,3.3389884591726284
-2.6158738128651877,3.3483137838569044
-2.6372903979490077,3.3480357460585695
-2.650261270279548,3.330112790770943
-2.674199705717086,3.3327443547236935
-2.710780455140632,3.3507863739766437
-2.727500432517456,3.3371906434330487
-2.752909873035436,3.340917273885125
-2.7804561299525083,3.340176598536299
-2.802151512745847,3.3389860586136266
-2.8232358231889627,3.336911818832278
-2.8515798131479007,3.336437256902546
-3.8715761054808557,3.454941310568052
-3.907827945873936,3.4593123226223295
-3.95365440973064,3.4647750011245266
-3.981821230122051,3.4613979388896206
-4.015325322428531,3.4624220648361477
-4.050080474492882,3.4572348994726285
-4.090587905097815,3.4636239101073705
-4.120490348540397,3.4607398468514563
-4.165424820315074,3.4631091617653533
-4.1823299176367605,3.448964693939399
-4.229734781534737,3.4526719621005553
-4.268381992346274,3.4558615665871306
-4.304782865516749,3.4569184949537646
-4.346281357654538,3.4546406991327787
-4.3796979714365305,3.4527054144532436
-4.404502700629518,3.4437823624827524
-4.446182968344409,3.440689031575522
-4.490055366396683,3.4460125952602603
-4.534041009354181,3.4510398614757443
-4.571208044475788,3.4433684110358915
-4.595359778777212,3.432836218580294
-4.654280995850516,3.440728471074801
-4.690588564524326,3.4386385268523973
-4.73585093499985,3.4427809865661008
-4.782229857219062,3.4400811898445864
-4.818747109504554,3.437184501105738
-4.858583064662322,3.4363602261370207
-4.9060184714331,3.433238523312535
-4.955862330221155,3.4386701737583008
-4.997588870682288,3.438089800984338
-5.044477708764882,3.4333145276502433
-5.094643780856877,3.4377202832947797
-5.144205818836629,3.4338566501016556
-5.184586037718303,3.430911922142045
-5.239238920196922,3.4370236451170646
-5.29914083878831,3.4385455312800386
-5.339765885912533,3.4346326271735004
-5.377914392568681,3.4288366520151743
-5.4372850347645425,3.428573384182631
-5.4992918980859695,3.437006491068357
-5.543600033768017,3.4339393800134617
-5.584577010522228,3.420804088740924
-5.659762546508249,3.435801059017019
-5.696591021342634,3.4192962339578723
-5.753195374058661,3.4220431014103276
-5.82283456191684,3.4320079639398764
-4.867033464911608,2.835960904425606
-5.821443340200494,3.36096436113734
-5.863485300140601,3.354037139781712
-5.8679952165967935,3.3177873858939706
-0.5147484702925974,0.2883296938080275
-0.5788546715638118,0.3212028474480756
-0.5927288939065343,0.32503608773232623
-0.5571174581955347,0.3026154949333339
-0.5559802362381268,0.2984074009011787
-0.5509884545949345,0.2928954129089184
-0.5574648139246395,0.2934842095172532
-0.5527149798894077,0.28746330375519535
-0.5458592146245044,0.2811293613437046
-0.5451976704697128,0.27803506993614757
-0.5447948125700905,0.27440592595044266
-0.5378339886418352,0.2682081293727211
-0.5460759268220501,0.269596146384623
-0.5447204401601523,0.265547815038516
-0.5358714045278914,0.2585862289629998
-0.5606300662423258,0.26708599518717807
-0.541794942804229,0.25545888113698895
-0.5346566616653947,0.2494839757114986
-0.559513210477372,0.2576838514562059
-0.54688996702589,0.24922352209697418
-0.5387663022547718,0.24292359200933902
-0.561902066095328,0.2499821355973295
-0.5519141309702553,0.24289872794098327
-0.5455462325878024,0.23749591177377224
-0.5660231309869742,0.24305105469366423
-0.5485820120824364,0.2329673282234775
-0.567265254638697,0.23756079407110547
-0.5700587976761211,0.2360550088264495
-0.577476557132943,0.23642509588003294
-0.5721601768495252,0.23091498874590177
-0.5777233353243402,0.23047721757631495
-0.5898041045850739,0.2325663737830538
-0.5853668818577136,0.22744145098063723
-0.5937403949476358,0.2279656627815372
-0.5909075838336352,0.224170085800705
-0.59483126973421,0.22226281863232908
-0.5788291346714566,0.2136488540935634
-0.6005669350269236,0.21826670967503728
-0.5995527687329166,0.21518707559863778
-0.6070066163277925,0.21512546974796856
-0.6137399434132135,0.21406373317109476
-0.6306652120950023,0.21714140612321253
-0.6551992222205992,0.22266113087272715
-0.6638916665954998,0.22191857746716398
-0.6581262871378678,0.21706863011067443
-0.6523328368210544,0.21226839144110862
-0.6523328368210544,0.21226839144110862
-0.6523328368210544,0.21226839144110862
-5.788276752309897,1.7942832102733355
-5.613703362438364,1.7155857770884566
-5.753613177696748,1.7332098549899653
-5.841798418040928,1.7279627435145999
-5.691214268611228,1.6586935065755708
-5.715104518050353,1.6408827952539573
-5.741525638081455,1.6174388233418082
-5.763367246342695,1.598736683692539
-5.8111970574396095,1.5869986640212472
-5.810365564073818,1.5555953882115816
-5.890033906671375,1.5517027995919637
-6.003259945993282,1.5494741110559889
-7.9789453988273475,2.0254022619054934
-7.973399850107594,1.9900801065043108
-6.459069463741114,1.577853815334955
-0.7360887647152514,0.1766984166877995
-0.7659887299268554,0.18063849430573492
-0.742521405301758,0.17118984394146244
-0.7314962821734038,0.16556928811373217
-0.7360575200271854,0.16350941016170778
-0.7222067277667122,0.15664750993392138
-0.7247837699873655,0.1541735605183381
-0.731420437753606,0.1517667395588488
-0.7281018570827467,0.14804285093396244
-0.7247652508103626,0.14434795190023356
-0.7392217588578359,0.14338825346285336
-0.7054034352477929,0.13390292581050173
-0.7118325672245308,0.13217562649192852
-0.7144527340648228,0.12897011586914053
-0.7198868844360147,0.12697981578584833
-0.7272874335484208,0.12528762509741878
-0.7002877945430063,0.11703420360771562
-0.7224637182534995,0.11777171055617762
-0.7161291927485048,0.11306626063231598
-0.6997732622232233,0.10761682711113509
-0.7090989538941705,0.1061492985666554
-0.7046722930731646,0.10188699315912715
-0.6852687474592978,0.09628470156554009
-0.694565795621667,0.09475946154575152
-0.6801586355292543,0.08933213595892094
-0.7162224442882714,0.09115596687948584
-0.7185663272658709,0.08853492711714055
-0.6921864814138567,0.081773314399653
-0.6964822574700608,0.07945731577021738
-0.6948826171641186,0.07575716707444245
-0.7021418321822541,0.07370785236151779
-0.7024310456783157,0.07089870286026298
-0.6987950193438249,0.06700388750112393
-0.6900951689055693,0.06338499706707897
-0.6963201847577998,0.061149000800205904
-0.7055865449908607,0.05840913907823068
-0.7008299703054162,0.05519377430208439
-0.7060312344702361,0.05276263784568092
-0.7072838005966575,0.0493013733434234
-0.7004904002898525,0.046013031868830954
-0.7236694993940923,0.04390279770930162
-0.7118585320108122,0.04032902680962652
-0.7170072394529284,0.03774411970215779
-0.7261768058440348,0.034586798842260076
-0.7432931931062592,0.03242266309082798
-0.7384208555087992,0.029251327314380307
-0.7455536934312595,0.025800973063189733
-0.7536471892768596,0.02306326288904747
-0.7677284630200693,0.0204207509372739
-0.7708202704266678,0.016646642284819987
-0.7688809997577795,0.013528052760005222
-0.7799381565967123,0.00982201020781509
-0.7949706512865313,0.006831075542569353
-0.7909916579439661,0.003632776218792934
-0.7889999345401828,-0.0003213963087647853
-0.7969922592686319,-0.003512643716899149
-0.7869721862169462,-0.006616503677945963
-0.7939286375647087,-0.01064511412082948
-0.7898803118172564,-0.013751109172495715
-0.7878194467501549,-0.016867700562906297
-0.7767290960669968,-0.020516123487298206
-5.526444121675379,-0.16809631167771794
-6.661055157467882,-0.22927971818402024
-6.9076329611264535,-0.2723524818307753
-6.974424240449924,-0.3029315338892585
-6.656193744932985,-0.32246058660711185
-6.678817705730416,-0.3503399115457657
-6.703321567063572,-0.37851812181239564
-5.078409940714915,-0.3122442538269245
-4.970349137690247,-0.3255617444691801
-4.963021577783294,-0.3450243737149977
-4.989156950871877,-0.3719165491973096
-4.9696846765075815,-0.3904602618522635
-4.9680830822006765,-0.4103358238704365
-4.959992216264592,-0.43464723005520145
-4.973151330943227,-0.4558528704939804
-4.990717040026697,-0.4826379868878605
-4.967852335809366,-0.5004919276006651
-4.9857017207205985,-0.5224436352408358
-4.978057087367454,-0.5468195633942324
-4.968874956610547,-0.5659352132254528
-4.973523280544878,-0.5866260971676217
-4.969535475798352,-0.6113641752520678
-4.974986439181069,-0.6322459410423054
-4.973409171327852,-0.652270813812797
-4.96810397051439,-0.67685961480883
-4.9613956004040745,-0.6961707378876929
-4.970717431661002,-0.7228396880231852
-4.968775322759742,-0.7428645851928962
-4.963787305265647,-0.7624300545516318
-4.965838945795799,-0.7881799061240167
-4.964620512099713,-0.8083583183457603
-4.972197235562704,-0.8300214760249343
-4.9748836035239465,-0.8560590700346534
-4.974374066014659,-0.876472276435936
-4.963939498279626,-0.8951204708972985
-4.957435409525036,-0.9195641143429507
-4.981227239680868,-0.944603190054599
-4.984294352129123,-0.9710271939208087
-4.971543413396272,-0.9892002268075674
-4.974406749731276,-1.0104719136264604
-4.967334275297903,-1.0349232809492017
-4.95532962029235,-1.0531212438524247
-4.961827968345042,-1.0752637874256297
-4.968104574396895,-1.102659484091375
-4.974383265383563,-1.1249493895602416
-4.979588476350556,-1.1470826501158262
-4.956270639695709,-1.167837893755073
-4.966145941658803,-1.1911521675024563
-4.961099370008941,-1.2162060026561654
-5.057104084501608,-1.261206675575874
-5.5095308790228295,-1.397471106353877
-5.5095308790228295,-1.397471106353877
-5.06639197800653,-1.3337141092419604
-5.004987025963639,-1.3389794135593147
-4.981829304464458,-1.3595119643383677
-4.977315078691574,-1.3796954763387057
-0.6391570786787066,-0.17992839902278254
-0.6295984795110598,-0.1806398477561405
-0.6231102359350599,-0.1814790177209312
-0.6212363576826972,-0.18430786172362773
-0.6319847908789522,-0.1902504246977836
-0.6426954396167825,-0.19628186848456122
-0.6121034917270246,-0.19029008228382355
-0.6265970294076478,-0.19754787454566916
-0.6296118840339816,-0.2012706523146882
-0.5991172902345445,-0.19482934209717095
-0.6239760326700771,-0.20567671393065143
-0.6221998608090572,-0.20785411520869604
-0.6088433862549402,-0.20678184401348615
-0.6070658049779525,-0.2088901826952874
-0.6107335035216647,-0.21357337773269602
-0.614587420140065,-0.21768395210850827
-0.6108879427983894,-0.21912763710575558
-0.6163617034669989,-0.2245757121757813
-0.6098292787840925,-0.2249627763379391
-0.6079877444483847,-0.22705044065265714
-0.6208705881415336,-0.23540542215672566
-0.6077869357014827,-0.23322958815425168
-0.6031204376855994,-0.23421088285118388
-0.6131061492999639,-0.24162336329620623
-0.6167791750805387,-0.24592569850865575
-0.5858771749040644,-0.23700619385668456
